Distance(miles);Speed (m/s)
32.5774777653;72.42048
32.5792833209;72.42048
32.581094432;72.86752
32.5829055431;72.86752
32.5847166542;72.86752
32.5865277653;72.86752
32.5883388764;72.86752
32.5901499876;72.86752
32.5919610987;72.86752
32.5937777653;72.86752
32.5955999876;73.31456
32.5974222098;73.31456
32.599244432;73.31456
32.6010666542;73.31456
32.6028888764;73.31456
32.6047110987;73.31456
32.6065333209;73.31456
32.6083555431;73.31456
32.6101777653;73.31456
32.6119999875;73.31456
32.6138222098;73.31456
32.615644432;73.31456
32.6174666542;73.31456
32.6192888764;73.31456
32.6211110987;73.31456
32.6229333209;73.31456
32.6247555431;73.31456
32.6265777653;73.31456
32.6283999875;73.31456
32.6302222098;73.31456
32.632044432;73.31456
32.6338610986;73.31456
32.6356722098;72.86752
32.6374833209;72.86752
32.639294432;72.86752
32.6411055431;72.86752
32.6429110986;72.86752
32.6447110986;72.42048
32.6465110986;72.42048
32.6483110986;72.42048
32.6501110986;72.42048
32.6519110986;72.42048
32.6537110986;72.42048
32.6555110986;72.42048
32.6573110986;72.42048
32.6591110986;72.42048
32.6609110986;72.42048
32.6627055431;72.42048
32.6644999875;71.97344
32.666294432;72.42048
32.6680833209;71.97344
32.6698722097;71.97344
32.6716610986;71.97344
32.6734499875;71.97344
32.6752388764;71.97344
32.6770222097;71.97344
32.6787999875;71.5264
32.6805777653;71.5264
32.6823555431;71.5264
32.6841277653;71.5264
32.685894432;71.07936
32.6876610986;71.07936
32.6894222097;71.07936
32.6911777653;70.63232
32.6929333208;70.63232
32.6946833208;70.63232
32.6964277653;70.18528
32.6981666542;70.18528
32.6998999875;69.73824
32.7016333208;69.73824
32.7033666542;69.73824
32.705094432;69.73824
32.7068166542;69.2912
32.7085388764;69.2912
32.7102610986;69.2912
32.7119777653;69.2912
32.7136888764;68.84416
32.7153999875;68.84416
32.7171110986;68.84416
32.7188222097;68.84416
32.7205333208;68.84416
32.7222444319;68.84416
32.7239499875;68.84416
32.7256555431;68.39712
32.7273610986;68.84416
32.7290610986;68.39712
32.7307610986;68.39712
32.7324610986;68.39712
32.7341610986;68.39712
32.7358610986;68.39712
32.7375610986;68.39712
32.7392610986;68.39712
32.7409555431;68.39712
32.7426444319;67.95008
32.7443333208;67.95008
32.7460222097;67.95008
32.7477110986;67.95008
32.7493999875;67.95008
32.7510888764;67.95008
32.7527777653;67.95008
32.7544666542;67.95008
32.756155543;67.95008
32.7578388764;67.95008
32.7595166542;67.50304
32.7611944319;67.50304
32.7628722097;67.50304
32.7645499875;67.50304
32.7662277653;67.50304
32.7678999875;67.50304
32.7695666542;67.056
32.7712333208;67.056
32.7728999875;67.056
32.7745610986;67.056
32.7762166541;66.60896
32.7778722097;66.60896
32.7795222097;66.60896
32.7811666541;66.16192
32.7828110986;66.16192
32.7844499875;66.16192
32.7860833208;65.71488
32.7877110986;65.71488
32.7893333208;65.26784
32.7909499875;65.26784
32.7925610986;64.8208
32.7941666541;64.8208
32.7957666541;64.37376
32.7973666541;64.37376
32.7989610986;64.37376
32.8005499875;63.92672
32.8021388764;63.92672
32.8037277652;63.92672
32.8053110986;63.92672
32.8068888764;63.47968
32.8084666541;63.47968
32.8100444319;63.47968
32.8116166541;63.47968
32.8131833208;63.03264
32.8147499875;63.03264
32.8163110986;63.03264
32.8178666541;62.5856
32.8194222097;62.5856
32.8209777652;62.5856
32.8225333208;62.5856
32.8240833208;62.5856
32.8256277652;62.13856
32.8271722097;62.13856
32.8287166541;62.13856
32.8302610986;62.13856
32.831805543;62.13856
32.8333499875;62.13856
32.8348944319;62.13856
32.8364388763;62.13856
32.8379777652;62.13856
32.839505543;61.69152
32.8410277652;61.24448
32.8425444319;61.24448
32.844055543;60.79744
32.8455610986;60.79744
32.8470610986;60.3504
32.8485610986;60.3504
32.850055543;60.3504
32.8515444319;59.90336
32.8530277652;59.90336
32.854505543;59.45632
32.8559777652;59.45632
32.8574444319;59.00928
32.858905543;59.00928
32.860355543;58.56224
32.8617999874;58.1152
32.8632388763;58.1152
32.8646722097;57.66816
32.866105543;57.66816
32.8675333208;57.66816
32.8689499874;57.22112
32.870355543;56.77408
32.871755543;56.32704
32.8731499874;56.32704
32.8745388763;55.88
32.8759222097;55.88
32.8772999874;55.43296
32.8786722097;55.43296
32.8800388763;54.98592
32.8813999874;54.98592
32.882755543;54.53888
32.884105543;54.53888
32.8854499874;54.09184
32.8867888763;54.09184
32.8881166541;53.6448
32.8894333208;53.19776
32.8907444319;52.75072
32.8920499874;52.75072
32.8933499874;52.30368
32.8946444319;52.30368
32.8959333208;51.85664
32.8972166541;51.85664
32.8984944319;51.4096
32.8997666541;51.4096
32.9010333208;50.96256
32.9022944319;50.96256
32.9035499874;50.51552
32.9047999874;50.51552
32.9060444319;50.06848
32.9072833208;50.06848
32.9085166541;49.62144
32.9097499874;49.62144
32.9109777652;49.62144
32.9121999874;49.1744
32.9134166541;49.1744
32.9146277652;48.72736
32.9158388763;48.72736
32.9170444319;48.72736
32.9182444319;48.28032
32.9194388763;48.28032
32.9206277652;47.83328
32.9218166541;47.83328
32.923005543;47.83328
32.9241888763;47.83328
32.9253666541;47.38624
32.9265444319;47.38624
32.9277166541;47.38624
32.9288833208;46.9392
32.9300444319;46.9392
32.9311999874;46.49216
32.932355543;46.49216
32.9335110985;46.49216
32.9346666541;46.49216
32.9358222096;46.49216
32.9369777652;46.49216
32.9381333208;46.49216
32.9392888763;46.49216
32.9404444319;46.49216
32.9415999874;46.49216
32.942755543;46.49216
32.9439110985;46.49216
32.9450666541;46.49216
32.9462222096;46.49216
32.9473777652;46.49216
32.9485333207;46.49216
32.9496888763;46.49216
32.9508499874;46.49216
32.9520166541;46.9392
32.9531833207;46.9392
32.9543499874;46.9392
32.9555166541;46.9392
32.9566833207;46.9392
32.9578499874;46.9392
32.9590166541;46.9392
32.9601833207;46.9392
32.9613499874;46.9392
32.9625222096;46.9392
32.9636999874;47.38624
32.9648777652;47.38624
32.966055543;47.38624
32.9672333207;47.38624
32.9684110985;47.38624
32.9695888763;47.38624
32.9707722096;47.38624
32.9719610985;47.83328
32.9731499874;47.83328
32.9743388763;47.83328
32.9755277652;47.83328
32.9767222096;47.83328
32.9779222096;48.28032
32.9791222096;48.28032
32.9803222096;48.28032
32.9815222096;48.28032
32.9827222096;48.28032
32.9839277652;48.28032
32.9851388763;48.72736
32.9863499874;48.72736
32.9875610985;48.72736
32.9887722096;48.72736
32.9899833207;48.72736
32.9911999874;48.72736
32.9924222096;49.1744
32.9936444318;49.1744
32.9948722096;49.1744
32.996105543;49.62144
32.9973388763;49.62144
32.9985777652;49.62144
32.9998222096;50.06848
33.0010666541;50.06848
33.0023166541;50.06848
33.0035722096;50.51552
33.0048277652;50.51552
33.0060888763;50.51552
33.0073555429;50.96256
33.0086222096;50.96256
33.0098944318;50.96256
33.0111722096;51.4096
33.0124499874;51.4096
33.0137277652;51.4096
33.0150110985;51.4096
33.0162999874;51.85664
33.0175888763;51.85664
33.0188833207;51.85664
33.0201833207;52.30368
33.0214833207;52.30368
33.0227833207;52.30368
33.0240888763;52.30368
33.0253999874;52.75072
33.0267110985;52.75072
33.0280222096;52.75072
33.0293333207;52.75072
33.0306444318;52.75072
33.0319555429;52.75072
33.033266654;52.75072
33.0345777652;52.75072
33.0358888763;52.75072
33.0371999874;52.75072
33.0385110985;52.75072
33.0398222096;52.75072
33.0411333207;52.75072
33.0424444318;52.75072
33.0437499874;52.75072
33.0450499874;52.30368
33.0463499874;52.30368
33.0476499874;52.30368
33.0489499874;52.30368
33.0502499874;52.30368
33.0515499874;52.30368
33.0528499874;52.30368
33.0541499874;52.30368
33.0554499874;52.30368
33.0567499874;52.30368
33.0580499874;52.30368
33.0593499874;52.30368
33.0606499874;52.30368
33.0619499874;52.30368
33.0632499874;52.30368
33.0645499874;52.30368
33.0658499874;52.30368
33.0671499874;52.30368
33.0684499874;52.30368
33.0697499874;52.30368
33.0710499874;52.30368
33.0723499874;52.30368
33.0736499874;52.30368
33.0749499874;52.30368
33.0762555429;52.30368
33.077566654;52.75072
33.0788777651;52.75072
33.0801944318;52.75072
33.081516654;53.19776
33.0828388763;53.19776
33.0841610985;53.19776
33.0854833207;53.19776
33.0868110985;53.19776
33.0881444318;53.6448
33.0894833207;53.6448
33.0908277651;54.09184
33.0921722096;54.09184
33.093516654;54.09184
33.094866654;54.09184
33.0962222096;54.53888
33.0975833207;54.53888
33.0989499874;54.98592
33.100316654;54.98592
33.1016888762;54.98592
33.103066654;55.43296
33.1044444318;55.43296
33.1058277651;55.43296
33.107216654;55.88
33.1086055429;55.88
33.1099999874;55.88
33.1113999874;56.32704
33.1127999874;56.32704
33.1142055429;56.32704
33.115616654;56.77408
33.1170333207;56.77408
33.1184610985;57.22112
33.1198944318;57.66816
33.1213277651;57.66816
33.1227610985;57.66816
33.1241944318;57.66816
33.1256333207;57.66816
33.1270777651;58.1152
33.1285222096;58.1152
33.1299722096;58.1152
33.1314277651;58.56224
33.1328833207;58.56224
33.1343444318;58.56224
33.1358110985;59.00928
33.1372833207;59.00928
33.1387610985;59.45632
33.1402388762;59.45632
33.1417222096;59.45632
33.1432110985;59.90336
33.1446999873;59.90336
33.1461944318;59.90336
33.1476944318;60.3504
33.1491944318;60.3504
33.1506944318;60.3504
33.1521944318;60.3504
33.1536944318;60.3504
33.1551944318;60.3504
33.1566999873;60.3504
33.1582110984;60.79744
33.1597222096;60.79744
33.1612333207;60.79744
33.1627444318;60.79744
33.1642610984;60.79744
33.1657833207;61.24448
33.1673055429;61.24448
33.1688333207;61.24448
33.170366654;61.69152
33.1718999873;61.69152
33.1734333207;61.69152
33.174966654;61.69152
33.1764999873;61.69152
33.1780388762;61.69152
33.1795833207;62.13856
33.1811277651;62.13856
33.1826722095;62.13856
33.184216654;62.13856
33.1857610984;62.13856
33.1873110984;62.13856
33.188866654;62.5856
33.1904222095;62.5856
33.1919777651;62.5856
33.1935333207;62.5856
33.1950888762;62.5856
33.1966444318;62.5856
33.1981999873;62.5856
33.1997555429;62.5856
33.2013110984;62.5856
33.202866654;62.5856
33.2044222095;62.5856
33.2059777651;62.5856
33.2075333206;62.5856
33.2090888762;62.5856
33.2106444318;62.5856
33.2121999873;62.5856
33.2137555429;62.5856
33.2153110984;62.5856
33.216866654;62.5856
33.2184222095;62.5856
33.2199777651;62.5856
33.2215333206;62.5856
33.2230888762;62.5856
33.2246444318;62.5856
33.2261999873;62.5856
33.2277555429;62.5856
33.2293055429;62.5856
33.2308499873;62.13856
33.2323944318;62.13856
33.2339388762;62.13856
33.2354833206;62.13856
33.2370277651;62.13856
33.2385722095;62.13856
33.2401110984;62.13856
33.2416444317;61.69152
33.2431777651;61.69152
33.2447110984;61.69152
33.2462444317;61.69152
33.2477777651;61.69152
33.2493055429;61.69152
33.2508277651;61.24448
33.2523499873;61.24448
33.2538722095;61.24448
33.2553944317;61.24448
33.256916654;61.24448
33.2584388762;61.24448
33.2599610984;61.24448
33.2614833206;61.24448
33.2629999873;61.24448
33.2645110984;60.79744
33.2660222095;60.79744
33.2675277651;60.79744
33.2690277651;60.3504
33.2705277651;60.3504
33.2720222095;60.3504
33.2735110984;59.90336
33.2749999873;59.90336
33.2764833206;59.90336
33.2779555428;59.45632
33.2794222095;59.00928
33.2808833206;59.00928
33.2823388762;58.56224
33.2837944317;58.56224
33.2852444317;58.56224
33.2866888762;58.1152
33.2881333206;58.1152
33.2895722095;58.1152
33.2909999873;57.66816
33.292416654;57.22112
33.2938222095;56.77408
33.2952166539;56.32704
33.2966055428;55.88
33.2979888762;55.88
33.2993610984;55.43296
33.3007277651;54.98592
33.3020888762;54.98592
33.3034388762;54.53888
33.3047833206;54.09184
33.3061222095;54.09184
33.3074555428;53.6448
33.3087833206;53.6448
33.3101055428;53.19776
33.3114222095;53.19776
33.3127277651;52.75072
33.3140277651;52.30368
33.3153222095;52.30368
33.3166055428;51.85664
33.3178833206;51.4096
33.3191555428;51.4096
33.3204222095;50.96256
33.3216833206;50.96256
33.3229333206;50.51552
33.324177765;50.06848
33.3254166539;50.06848
33.3266499873;49.62144
33.327877765;49.62144
33.3290999873;49.1744
33.3303166539;49.1744
33.331527765;48.72736
33.3327333206;48.72736
33.3339333206;48.28032
33.335127765;48.28032
33.3363166539;47.83328
33.3375055428;47.83328
33.3386888762;47.83328
33.3398666539;47.38624
33.3410388762;47.38624
33.3422055428;46.9392
33.3433722095;46.9392
33.3445333206;46.9392
33.3456888762;46.49216
33.3468388762;46.49216
33.3479833206;46.04512
33.3491222095;46.04512
33.3502555428;45.59808
33.3513833206;45.59808
33.3525055428;45.15104
33.3536222095;45.15104
33.3547333206;44.704
33.3558388761;44.704
33.3569333206;44.25696
33.3580222095;43.80992
33.3591055428;43.80992
33.3601833206;43.36288
33.3612555428;43.36288
33.3623166539;42.91584
33.3633722095;42.4688
33.3644222095;42.4688
33.3654610984;42.02176
33.3664944317;41.57472
33.3675222095;41.57472
33.3685444317;41.12768
33.3695610984;41.12768
33.3705666539;40.68064
33.3715666539;40.2336
33.3725610984;40.2336
33.3735499873;39.78656
33.3745333206;39.78656
33.3755110984;39.33952
33.3764833206;39.33952
33.3774444317;38.89248
33.3783999873;38.44544
33.3793499873;38.44544
33.3802944317;37.9984
33.3812333206;37.9984
33.3821666539;37.55136
33.3830944317;37.55136
33.3840166539;37.10432
33.3849333206;37.10432
33.3858444317;36.65728
33.3867499872;36.65728
33.3876499872;36.21024
33.3885444317;36.21024
33.3894333206;35.7632
33.3903166539;35.7632
33.3911944317;35.31616
33.3920666539;35.31616
33.3929333206;34.86912
33.3937999872;34.86912
33.3946610984;34.86912
33.3955166539;34.42208
33.3963666539;34.42208
33.3972110984;33.97504
33.3980555428;33.97504
33.3988944317;33.97504
33.399727765;33.528
33.4005555428;33.528
33.401377765;33.08096
33.4021999872;33.08096
33.4030222095;33.08096
33.4038388761;33.08096
33.4046499872;32.63392
33.4054610984;32.63392
33.4062666539;32.63392
33.4070666539;32.18688
33.4078666539;32.18688
33.4086666539;32.18688
33.4094610984;32.18688
33.4102499872;31.73984
33.4110388761;31.73984
33.4118222095;31.73984
33.4125999872;31.2928
33.413377765;31.2928
33.4141555428;31.2928
33.414927765;31.2928
33.4156944317;30.84576
33.4164610983;30.84576
33.417227765;30.84576
33.4179944317;30.84576
33.4187555428;30.84576
33.4195110983;30.39872
33.4202666539;30.39872
33.4210166539;30.39872
33.4217610983;29.95168
33.4225055428;29.95168
33.4232499872;29.95168
33.4239944317;29.95168
33.4247388761;29.95168
33.4254833206;29.95168
33.426227765;29.95168
33.4269722095;29.95168
33.4277166539;29.95168
33.4284610983;29.95168
33.4292055428;29.95168
33.4299555428;29.95168
33.4307166539;30.39872
33.4314833206;30.84576
33.4322499872;30.84576
33.4330166539;30.84576
33.4337833206;30.84576
33.4345499872;30.84576
33.4353222095;30.84576
33.4360999872;31.2928
33.4368833206;31.2928
33.4376722095;31.73984
33.4384666539;31.73984
33.4392666539;32.18688
33.4400722094;32.18688
33.4408888761;32.63392
33.4417110983;33.08096
33.4425388761;33.08096
33.4433722094;33.528
33.4442055428;33.528
33.4450444317;33.528
33.4458944317;33.97504
33.4467555428;34.42208
33.4476222094;34.86912
33.4484944317;34.86912
33.449377765;35.31616
33.4502666539;35.7632
33.4511610983;35.7632
33.4520610983;36.21024
33.4529666539;36.21024
33.4538833206;36.65728
33.4548055428;37.10432
33.4557333206;37.10432
33.4566722094;37.55136
33.4576166539;37.9984
33.4585666539;37.9984
33.4595222094;38.44544
33.4604833206;38.44544
33.4614555428;38.89248
33.4624388761;39.33952
33.463427765;39.78656
33.4644166539;39.78656
33.4654110983;39.78656
33.4664166539;40.2336
33.467427765;40.68064
33.4684444317;40.68064
33.4694722094;41.12768
33.4705055428;41.57472
33.4715444317;41.57472
33.4725888761;42.02176
33.4736388761;42.02176
33.4746999872;42.4688
33.4757666539;42.91584
33.4768388761;42.91584
33.4779166539;43.36288
33.4789999872;43.36288
33.4800944317;43.80992
33.4811944317;44.25696
33.4822944317;44.25696
33.4833944317;44.25696
33.4844944317;44.25696
33.4855999872;44.25696
33.4867110983;44.704
33.487827765;44.704
33.4889555428;45.15104
33.4900888761;45.59808
33.491227765;45.59808
33.4923722094;46.04512
33.4935222094;46.04512
33.494677765;46.49216
33.4958388761;46.49216
33.4970055428;46.9392
33.498177765;46.9392
33.4993555428;47.38624
33.5005388761;47.38624
33.501727765;47.83328
33.5029222094;47.83328
33.504127765;48.28032
33.5053388761;48.72736
33.5065499872;48.72736
33.5077610983;48.72736
33.5089722094;48.72736
33.5101833205;48.72736
33.5113944316;48.72736
33.5126110983;48.72736
33.5138333205;49.1744
33.5150555428;49.1744
33.516277765;49.1744
33.5175055428;49.1744
33.5187388761;49.62144
33.5199722094;49.62144
33.5212110983;49.62144
33.5224555428;50.06848
33.5237055428;50.06848
33.5249610983;50.51552
33.5262166539;50.51552
33.527477765;50.51552
33.5287499872;50.96256
33.530027765;51.4096
33.5313055427;51.4096
33.5325888761;51.4096
33.533877765;51.85664
33.5351666539;51.85664
33.5364610983;51.85664
33.5377610983;52.30368
33.5390666539;52.30368
33.5403833205;52.75072
33.5417055427;53.19776
33.543027765;53.19776
33.5443499872;53.19776
33.545677765;53.19776
33.5470110983;53.6448
33.5483499872;53.6448
33.5496944316;54.09184
33.5510444316;54.09184
33.5523999872;54.53888
33.5537555427;54.53888
33.5551166539;54.53888
33.5564888761;54.98592
33.5578666538;55.43296
33.5592444316;55.43296
33.560627765;55.43296
33.5620166538;55.88
33.5634055427;55.88
33.5647999872;55.88
33.5661999872;56.32704
33.5676055427;56.32704
33.5690166538;56.77408
33.570427765;56.77408
33.5718388761;56.77408
33.5732444316;56.77408
33.5746444316;56.32704
33.5760444316;56.32704
33.5774388761;56.32704
33.578827765;55.88
33.5802166538;55.88
33.5815999872;55.88
33.582977765;55.43296
33.5843499872;55.43296
33.5857166538;54.98592
33.5870833205;54.98592
33.5884444316;54.98592
33.5897999872;54.53888
33.5911499872;54.53888
33.5924944316;54.09184
33.5938388761;54.09184
33.5951777649;54.09184
33.5965110983;53.6448
33.5978444316;53.6448
33.5991722094;53.6448
33.6004944316;53.19776
33.6018166538;53.19776
33.6031333205;53.19776
33.6044444316;52.75072
33.6057555427;52.75072
33.6070610983;52.75072
33.6083610983;52.30368
33.6096555427;52.30368
33.6109388761;51.85664
33.6122166538;51.4096
33.6134944316;51.4096
33.6147722094;51.4096
33.6160499872;51.4096
33.6173222094;51.4096
33.618588876;50.96256
33.6198555427;50.96256
33.6211166538;50.96256
33.6223722094;50.51552
33.6236277649;50.51552
33.6248777649;50.51552
33.6261222094;50.06848
33.6273666538;50.06848
33.6286110983;50.06848
33.6298499872;50.06848
33.6310833205;49.62144
33.6323166538;49.62144
33.6335499872;49.62144
33.6347833205;49.62144
33.6360110983;49.62144
33.6372333205;49.1744
33.6384555427;49.1744
33.6396777649;49.1744
33.6408999872;49.1744
33.6421222094;49.1744
33.6433444316;49.1744
33.6445666538;49.1744
33.645788876;49.1744
33.6470110983;49.1744
33.6482333205;49.1744
33.6494555427;49.1744
33.6506777649;49.1744
